Date,Time (GMT),Verified (ft)
8/17/2011,15:48,1.97
8/17/2011,15:54,1.99
8/17/2011,16:00,1.91
8/17/2011,16:06,1.88
8/17/2011,16:12,1.86
8/17/2011,16:18,1.82
8/17/2011,16:24,1.77
8/17/2011,16:30,1.76
8/17/2011,16:36,1.69
8/17/2011,16:42,1.63
8/17/2011,16:48,1.52
8/17/2011,16:54,1.46
8/17/2011,17:00,1.39
8/17/2011,17:06,1.35
8/17/2011,17:12,1.24
8/17/2011,17:18,1.18
8/17/2011,17:24,1.08
8/17/2011,17:30,1.01
8/17/2011,17:36,0.93
8/17/2011,17:42,0.86
8/17/2011,17:48,0.76
8/17/2011,17:54,0.68
