Date,Time (GMT),Verified (ft)
7/24/2020,7:36,-0.41
7/24/2020,7:42,-0.55
7/24/2020,7:48,-0.67
7/24/2020,7:54,-0.8
7/24/2020,8:00,-0.91
7/24/2020,8:06,-1.04
7/24/2020,8:12,-1.16
7/24/2020,8:18,-1.28
7/24/2020,8:24,-1.36
7/24/2020,8:30,-1.48
7/24/2020,8:36,-1.55
7/24/2020,8:42,-1.63
7/24/2020,8:48,-1.69
7/24/2020,8:54,-1.75
7/24/2020,9:00,-1.82
7/24/2020,9:06,-1.91
7/24/2020,9:12,-1.95
7/24/2020,9:18,-1.99
7/24/2020,9:24,-2.03
7/24/2020,9:30,-2.09
7/24/2020,9:36,-2.13
7/24/2020,9:42,-2.16
7/24/2020,9:48,-2.14
7/24/2020,9:54,-2.14
7/24/2020,10:00,-2.13
7/24/2020,10:06,-2.12
7/24/2020,10:12,-2.12
7/24/2020,10:18,-2.11
7/24/2020,10:24,-2.07
7/24/2020,10:30,-2.1
7/24/2020,10:36,-2.11
7/24/2020,10:42,-2.14
7/24/2020,10:48,-2.14
7/24/2020,10:54,-2.15
7/24/2020,11:00,-2.16
7/24/2020,11:06,-2.15
7/24/2020,11:12,-2.02
7/24/2020,11:18,-1.97
7/24/2020,11:24,-1.93
7/24/2020,11:30,-1.89
7/24/2020,11:36,-1.77
7/24/2020,11:42,-1.65
7/24/2020,11:48,-1.51
7/24/2020,11:54,-1.44
7/24/2020,12:00,-1.35
7/24/2020,12:06,-1.3
7/24/2020,12:12,-1.26
7/24/2020,12:18,-1.12
7/24/2020,12:24,-1.02
7/24/2020,12:30,-0.86
7/24/2020,12:36,-0.76
7/24/2020,12:42,-0.65
7/24/2020,12:48,-0.5
7/24/2020,12:54,-0.3
7/24/2020,13:00,-0.17
7/24/2020,13:06,-0.07
7/24/2020,13:12,0.03
7/24/2020,13:18,0.11
7/24/2020,13:24,0.21
7/24/2020,13:30,0.33
7/24/2020,13:36,0.43
7/24/2020,13:42,0.51
7/24/2020,13:48,0.61
7/24/2020,13:54,0.76
7/24/2020,14:00,0.86
7/24/2020,14:06,0.99
7/24/2020,14:12,1.13
7/24/2020,14:18,1.26
7/24/2020,14:24,1.32
7/24/2020,14:30,1.44
7/24/2020,14:36,1.52
7/24/2020,14:42,1.6
7/24/2020,14:48,1.68
7/24/2020,14:54,1.75
7/24/2020,15:00,1.83
7/24/2020,15:06,1.93
7/24/2020,15:12,1.99
7/24/2020,15:18,2.03
7/24/2020,15:24,2.03
7/24/2020,15:30,2.04
7/24/2020,15:36,2.08
7/24/2020,15:42,2.12
7/24/2020,15:48,2.18
7/24/2020,15:54,2.21
7/24/2020,16:00,2.22
7/24/2020,16:06,2.26
7/24/2020,16:12,2.27
7/24/2020,16:18,2.32
7/24/2020,16:24,2.31
7/24/2020,16:30,2.29
7/24/2020,16:36,2.26
7/24/2020,16:42,2.23
7/24/2020,16:48,2.14
7/24/2020,16:54,2.09
7/24/2020,17:00,2.03
7/24/2020,17:06,2.03
7/24/2020,17:12,1.99
7/24/2020,17:18,1.96
7/24/2020,17:24,1.95
7/24/2020,17:30,1.94
7/24/2020,17:36,1.86
7/24/2020,17:42,1.75
7/24/2020,17:48,1.68
7/24/2020,17:54,1.6
