Date,Time (GMT),Verified (ft)
9/3/1999,15:36,-0.26
9/3/1999,15:42,-0.16
9/3/1999,15:48,-0.08
9/3/1999,15:54,-0.01
9/3/1999,16:00,0.04
9/3/1999,16:06,0.19
9/3/1999,16:12,0.28
9/3/1999,16:18,0.39
9/3/1999,16:24,0.47
9/3/1999,16:30,0.59
9/3/1999,16:36,0.7
9/3/1999,16:42,0.8
9/3/1999,16:48,0.92
9/3/1999,16:54,0.95
9/3/1999,17:00,1.09
9/3/1999,17:06,1.23
9/3/1999,17:12,1.31
9/3/1999,17:18,1.4
9/3/1999,17:24,1.5
9/3/1999,17:30,1.59
9/3/1999,17:36,1.67
9/3/1999,17:42,1.77
9/3/1999,17:48,1.89
9/3/1999,17:54,1.97
9/3/1999,18:00,2.07
9/3/1999,18:06,2.17
9/3/1999,18:12,2.24
9/3/1999,18:18,2.33
9/3/1999,18:24,2.38
9/3/1999,18:30,2.37
9/3/1999,18:36,2.42
